number,prize_code,prize_category,draw_date
0071,C,Consolation,1996-07-06
0071,C,Consolation,2006-11-25
0071,C,Consolation,2018-02-27
0071,C,Consolation,2021-02-02
0071,C,Consolation,2023-10-28
0072,2,Second,2011-10-01
0072,S,Starter,1997-07-26
0072,S,Starter,2005-02-22
0072,S,Starter,1989-01-07
0072,S,Starter,2009-02-24
0072,S,Starter,2011-06-10
0072,S,Starter,2013-04-26
0072,S,Starter,2015-06-12
0072,S,Starter,2017-01-06
0072,S,Starter,2023-03-04
0072,S,Starter,1993-05-04
0072,C,Consolation,1998-09-05
0072,C,Consolation,1994-11-26
0073,S,Starter,1987-12-12
0073,S,Starter,2017-11-24
0073,S,Starter,2020-01-18
0073,S,Starter,2020-09-19
0073,S,Starter,2020-10-27
0073,S,Starter,2026-03-10
0073,S,Starter,1999-08-03
0073,C,Consolation,2003-07-18
0073,C,Consolation,1988-07-16
0073,C,Consolation,2007-11-24
0073,C,Consolation,2010-09-21
0073,C,Consolation,2024-04-13
0074,2,Second,1993-06-26
0074,S,Starter,2003-03-01
0074,S,Starter,2009-06-02
0074,S,Starter,2009-09-11
0074,S,Starter,2011-03-19
0074,S,Starter,1989-10-28
0074,C,Consolation,2019-06-18
0074,C,Consolation,2022-03-15
0074,C,Consolation,1995-01-28
0074,C,Consolation,1995-05-13
0075,1,First,2024-02-16
0075,2,Second,2013-03-26
0075,S,Starter,2000-12-02
0075,S,Starter,1986-08-15
0075,S,Starter,2009-05-19
0075,S,Starter,2019-09-03
0075,S,Starter,2023-08-04
0075,C,Consolation,1998-12-12
0075,C,Consolation,2018-08-03
0075,C,Consolation,2025-09-05
0076,3,Third,2007-06-05
0076,S,Starter,2002-05-11
0076,S,Starter,2006-10-06
0076,S,Starter,2018-02-16
0076,S,Starter,2019-08-16
0076,C,Consolation,1998-07-18
0076,C,Consolation,2011-10-22
0076,C,Consolation,2012-03-17
0076,C,Consolation,2022-03-11
0076,C,Consolation,1987-04-03
0077,S,Starter,1997-03-22
0077,S,Starter,2001-12-29
0077,S,Starter,2003-01-21
0077,S,Starter,2003-06-24
0077,S,Starter,2011-11-25
0077,S,Starter,2021-09-28
0077,C,Consolation,1989-02-03
0077,C,Consolation,2013-01-29
0077,C,Consolation,2014-05-17
0077,C,Consolation,2018-12-08
0077,C,Consolation,2018-12-29
0078,1,First,2002-10-11
0078,1,First,2007-12-18
0078,1,First,2018-06-23
0078,S,Starter,2016-03-05
0078,S,Starter,2016-06-28
0078,S,Starter,2022-11-12
0078,C,Consolation,2009-10-24
0078,C,Consolation,2011-07-19
0078,C,Consolation,2019-01-25
0078,C,Consolation,1990-11-24
0078,C,Consolation,2023-08-29
0078,C,Consolation,2025-04-08
0078,C,Consolation,1993-10-01
0078,C,Consolation,1994-04-09
0079,1,First,2004-10-23
0079,3,Third,1992-12-12
0079,S,Starter,2003-08-01
0079,S,Starter,2007-03-20
0079,S,Starter,2009-07-17
0079,S,Starter,2017-04-04
0079,S,Starter,2022-04-01
0079,S,Starter,2022-07-15
0079,S,Starter,2026-04-10
0079,S,Starter,1991-11-23
0079,S,Starter,1991-12-14
0079,C,Consolation,2003-08-05
0079,C,Consolation,2009-01-23
0079,C,Consolation,1986-09-12
0079,C,Consolation,2013-06-29
0079,C,Consolation,2022-10-18
0079,C,Consolation,2023-01-27
0080,2,Second,2025-02-18
0080,S,Starter,1986-08-01
0080,S,Starter,2024-01-30
0080,C,Consolation,2005-04-30
0080,C,Consolation,2015-02-13
0080,C,Consolation,2017-11-14
0080,C,Consolation,2025-04-22
0080,C,Consolation,1987-02-21
0081,1,First,1987-02-28
0081,S,Starter,2006-03-21
0081,S,Starter,2006-06-03
0081,S,Starter,2007-01-02
0081,S,Starter,2013-05-10
0081,S,Starter,2014-03-07
0081,S,Starter,2015-06-12
0081,S,Starter,2017-11-04
0081,S,Starter,2022-02-15
0081,S,Starter,2023-09-02
0081,S,Starter,2026-05-09
0081,S,Starter,1995-03-10
0081,S,Starter,1999-02-02
0081,C,Consolation,1998-11-07
0081,C,Consolation,2007-05-19
0081,C,Consolation,2009-07-07
0081,C,Consolation,2016-04-26
0081,C,Consolation,2016-11-25
0081,C,Consolation,2019-02-26
0081,C,Consolation,2024-08-30
0081,C,Consolation,2024-11-09
0081,C,Consolation,1994-09-23
0082,2,Second,2006-08-25
0082,S,Starter,1996-04-20
0082,S,Starter,2016-01-19
0082,S,Starter,2018-12-28
0082,C,Consolation,2000-01-07
0082,C,Consolation,2005-04-09
0082,C,Consolation,2012-10-23
0082,C,Consolation,2015-10-10
0082,C,Consolation,2019-06-29
0082,C,Consolation,1991-06-08
0082,C,Consolation,2025-09-23
0082,C,Consolation,1995-09-09
0083,2,Second,2022-06-07
0083,2,Second,1991-02-02
0083,S,Starter,2000-03-04
0083,S,Starter,2002-04-30
0083,S,Starter,2005-01-15
0083,S,Starter,2009-09-29
0083,S,Starter,2011-05-07
0083,S,Starter,2015-03-14
0083,S,Starter,2023-10-13
0083,S,Starter,2023-12-16
0083,C,Consolation,2004-06-08
0083,C,Consolation,2016-05-21
0083,C,Consolation,2021-08-03
0083,C,Consolation,2024-10-25
0083,C,Consolation,2025-01-28
0083,C,Consolation,2025-10-14
0084,1,First,2007-07-03
0084,1,First,1992-03-28
0084,S,Starter,2005-11-05
0084,S,Starter,1988-09-23
0084,S,Starter,1989-08-19
0084,S,Starter,2014-10-24
0084,S,Starter,2018-12-25
0084,S,Starter,2023-10-06
0084,S,Starter,1995-10-27
0084,C,Consolation,2012-09-25
0084,C,Consolation,2016-10-08
0084,C,Consolation,2020-02-18
0084,C,Consolation,2024-06-04
0084,C,Consolation,2024-08-03
0085,S,Starter,1999-08-13
0085,S,Starter,1987-11-06
0085,S,Starter,2002-04-09
0085,S,Starter,2004-09-18
0085,S,Starter,2006-04-04
0085,S,Starter,2007-10-30
0085,S,Starter,2021-09-24
0085,S,Starter,1994-03-01
0085,S,Starter,1997-09-30
0085,C,Consolation,1987-11-21
0085,C,Consolation,2002-11-08
0085,C,Consolation,2003-10-04
0085,C,Consolation,2004-01-31
0085,C,Consolation,2022-01-01
0086,1,First,2023-06-09
0086,3,Third,1997-01-18
0086,3,Third,2016-07-29
0086,S,Starter,1996-11-15
0086,S,Starter,2001-10-05
0086,S,Starter,2016-01-22
0086,S,Starter,2024-03-26
0086,S,Starter,2025-11-07
0086,S,Starter,1995-06-17
0086,S,Starter,1998-09-01
0086,C,Consolation,2012-09-14
0086,C,Consolation,2014-12-02
0086,C,Consolation,2015-06-05
0086,C,Consolation,2017-08-22
0086,C,Consolation,2021-07-10
0086,C,Consolation,1987-01-31
0087,2,Second,2016-11-22
0087,2,Second,2018-12-25
0087,3,Third,1999-05-14
0087,S,Starter,2007-12-15
0087,S,Starter,2015-01-06
0087,S,Starter,2017-06-16
0087,S,Starter,1990-09-07
0087,S,Starter,2020-03-10
0087,S,Starter,2022-02-08
0087,C,Consolation,2001-03-31
0087,C,Consolation,2003-11-04
0087,C,Consolation,2008-08-19
0087,C,Consolation,2008-12-06
0087,C,Consolation,2015-08-11
0087,C,Consolation,2021-08-06
0088,1,First,2003-06-27
0088,2,Second,2021-06-18
0088,3,Third,2005-04-02
0088,3,Third,2015-09-11
0088,S,Starter,1997-05-16
0088,S,Starter,1997-12-27
0088,S,Starter,1989-10-27
0088,S,Starter,2023-06-16
0088,C,Consolation,2003-06-14
0088,C,Consolation,2005-02-25
0088,C,Consolation,2011-12-30
0088,C,Consolation,2013-11-26
0088,C,Consolation,2015-09-18
0088,C,Consolation,1993-11-13
0089,1,First,2004-07-31
0089,2,Second,1994-05-06
0089,S,Starter,2001-06-22
0089,S,Starter,2004-05-15
0089,S,Starter,2005-08-05
0089,S,Starter,2006-04-29
0089,S,Starter,2006-10-21
0089,S,Starter,2008-02-02
0089,S,Starter,2015-09-08
0089,C,Consolation,1999-12-31
0089,C,Consolation,1999-12-31
0089,C,Consolation,2019-05-24
0089,C,Consolation,2023-05-06
0089,C,Consolation,2026-07-28
0090,2,Second,2020-01-17
0090,2,Second,2020-09-26
0090,S,Starter,1999-09-04
0090,S,Starter,2009-05-15
0090,S,Starter,2009-07-03
0090,S,Starter,2012-09-21
0090,S,Starter,2020-09-25
0090,C,Consolation,1999-05-14
0090,C,Consolation,2004-02-17
0090,C,Consolation,2006-10-07
0090,C,Consolation,2016-08-09
0090,C,Consolation,2018-08-28
0091,1,First,2018-07-21
0091,1,First,1992-05-09
0091,S,Starter,2004-11-02
0091,S,Starter,2005-09-17
0091,S,Starter,2013-08-23
0091,S,Starter,2018-05-12
0091,C,Consolation,2004-04-23
0091,C,Consolation,2014-02-08
0091,C,Consolation,2015-06-23
0091,C,Consolation,2026-01-13
0092,S,Starter,2008-06-07
0092,S,Starter,2012-07-28
0092,S,Starter,2014-12-16
0092,S,Starter,2016-01-12
0092,C,Consolation,2009-03-31
0092,C,Consolation,2009-04-24
0092,C,Consolation,1992-05-30
0092,C,Consolation,1993-05-22
0092,C,Consolation,1995-01-07
0093,1,First,2009-03-03
0093,1,First,2010-07-13
0093,3,Third,1997-07-18
0093,S,Starter,1998-05-22
0093,S,Starter,1998-08-01
0093,S,Starter,2004-03-12
0093,S,Starter,2004-04-23
0093,S,Starter,2005-12-02
0093,S,Starter,2019-12-06
0093,S,Starter,2025-12-19
0093,C,Consolation,2004-05-08
0093,C,Consolation,2006-08-26
0093,C,Consolation,2007-04-07
0093,C,Consolation,2010-06-04
0093,C,Consolation,2016-04-02
0094,1,First,1987-05-22
0094,1,First,2001-06-08
0094,1,First,2010-06-18
0094,2,Second,2010-01-22
0094,2,Second,2012-08-21
0094,2,Second,2013-08-16
0094,S,Starter,1998-11-21
0094,S,Starter,2001-07-20
0094,S,Starter,2002-07-19
0094,S,Starter,2004-09-03
0094,S,Starter,2006-01-24
0094,S,Starter,2007-02-13
0094,S,Starter,2018-09-08
0094,S,Starter,2021-10-12
0094,S,Starter,2024-04-06
0094,S,Starter,2025-11-25
0094,C,Consolation,2001-09-15
0094,C,Consolation,2004-04-20
0094,C,Consolation,2012-06-30
0094,C,Consolation,2014-05-03
0095,2,Second,2004-07-23
0095,S,Starter,2005-12-31
0095,S,Starter,2009-05-29
0095,S,Starter,2011-04-08
0095,S,Starter,2012-12-29
0095,S,Starter,2013-06-29
0095,S,Starter,2014-02-25
0095,S,Starter,1990-04-21
0095,S,Starter,2018-01-09
0095,S,Starter,2025-04-08
0095,S,Starter,2025-10-07
0095,S,Starter,1991-10-19
0095,S,Starter,1995-09-01
0095,C,Consolation,1998-04-10
0095,C,Consolation,2003-01-14
0095,C,Consolation,1988-08-19
0095,C,Consolation,2007-05-26
0095,C,Consolation,2015-07-07
0095,C,Consolation,2018-11-09
0096,1,First,2024-06-22
0096,S,Starter,2003-03-28
0096,S,Starter,2008-12-16
0096,S,Starter,2017-12-15
0096,C,Consolation,2004-10-19
0096,C,Consolation,2008-07-05
0096,C,Consolation,2008-09-20
0096,C,Consolation,2014-10-04
0096,C,Consolation,2016-08-02
0096,C,Consolation,2019-08-20
0096,C,Consolation,2024-06-08
0096,C,Consolation,1995-07-21
0097,1,First,1988-04-23
0097,2,Second,2008-04-08
0097,2,Second,2010-06-22
0097,2,Second,2026-04-17
0097,S,Starter,2000-02-19
0097,S,Starter,2001-12-25
0097,S,Starter,2005-07-29
0097,S,Starter,2005-09-20
0097,S,Starter,2010-11-30
0097,S,Starter,2022-08-13
0097,C,Consolation,1999-02-12
0097,C,Consolation,1988-03-25
0097,C,Consolation,2006-05-13
0097,C,Consolation,2012-01-14
0097,C,Consolation,2017-12-01
0097,C,Consolation,2022-08-12
0098,2,Second,1996-10-18
0098,3,Third,2021-04-06
0098,S,Starter,1997-05-10
0098,S,Starter,2007-02-27
0098,S,Starter,2017-03-31
0098,S,Starter,2017-05-05
0098,S,Starter,2019-10-22
0098,S,Starter,2021-01-12
0098,C,Consolation,2006-06-24
0098,C,Consolation,2009-12-12
0098,C,Consolation,2010-06-18
0098,C,Consolation,2013-10-15
0098,C,Consolation,2022-11-19
0098,C,Consolation,1994-12-10
0099,1,First,2010-06-04
0099,3,Third,2014-09-09
0099,S,Starter,2000-12-22
0099,S,Starter,2005-03-25
0099,S,Starter,2019-05-28
0099,S,Starter,2021-12-04
0099,S,Starter,1987-04-10
0099,C,Consolation,2000-09-23
0099,C,Consolation,2009-06-02
0099,C,Consolation,2014-06-10
0099,C,Consolation,2024-03-26
0100,1,First,2001-11-09
0100,3,Third,2006-05-06
0100,S,Starter,1999-02-06
0100,S,Starter,1988-04-23
0100,S,Starter,2008-10-21
0100,S,Starter,1993-11-27
0100,S,Starter,1995-12-22
0100,C,Consolation,1998-07-31
0100,C,Consolation,2001-05-12
0100,C,Consolation,2003-02-11
0100,C,Consolation,1988-10-22
0100,C,Consolation,2011-05-06
0101,1,First,1994-07-09
0101,S,Starter,2004-02-10
0101,S,Starter,2020-09-26
0101,C,Consolation,2004-12-28
0101,C,Consolation,2007-07-06
0101,C,Consolation,2010-03-26
0101,C,Consolation,1992-06-13
0102,2,Second,2011-05-24
0102,3,Third,2021-07-23
0102,S,Starter,2000-05-19
0102,S,Starter,2000-09-12
0102,S,Starter,2009-06-02
0102,S,Starter,2009-09-22
0102,S,Starter,2018-10-16
0102,S,Starter,2019-06-21
0102,S,Starter,1994-12-02
0102,S,Starter,1993-05-04
0102,C,Consolation,1999-03-20
0102,C,Consolation,2006-02-07
0102,C,Consolation,2016-12-10
0102,C,Consolation,1993-03-27
0102,C,Consolation,1994-03-04
0103,3,Third,2001-02-03
0103,S,Starter,2001-07-07
0103,S,Starter,2002-01-01
0103,S,Starter,2004-01-13
0103,S,Starter,2012-02-07
0103,S,Starter,2019-04-13
0103,S,Starter,2021-06-04
0103,S,Starter,2024-01-27
0103,S,Starter,1992-02-22
0103,S,Starter,1993-06-26
0103,S,Starter,1987-04-04
0103,C,Consolation,2001-01-24
0103,C,Consolation,2002-08-20
0103,C,Consolation,2004-07-06
0103,C,Consolation,2004-07-24
0103,C,Consolation,2011-07-30
0103,C,Consolation,2015-07-03
0103,C,Consolation,2024-07-19
0103,C,Consolation,2025-11-04
0104,S,Starter,2003-09-16
0104,S,Starter,2004-07-13
0104,S,Starter,2009-09-05
0104,S,Starter,2016-11-29
0104,S,Starter,1990-06-22
0104,S,Starter,2021-03-02
0104,S,Starter,2025-05-30
0104,S,Starter,2025-09-26
0104,S,Starter,1994-07-05
0104,S,Starter,1996-12-03
0104,C,Consolation,1996-03-22
0104,C,Consolation,1996-08-09
0104,C,Consolation,1999-12-18
0104,C,Consolation,2003-12-13
0104,C,Consolation,2008-08-29
0104,C,Consolation,2016-03-18
0104,C,Consolation,1990-06-22
0104,C,Consolation,1991-02-16
0104,C,Consolation,1994-11-12
0104,C,Consolation,1999-11-30
0105,S,Starter,1995-10-20
0105,C,Consolation,2013-04-27
0105,C,Consolation,2021-09-11
0105,C,Consolation,1995-01-07
0106,3,Third,2017-07-08
0106,3,Third,2022-10-25
0106,S,Starter,1996-07-27
0106,S,Starter,1986-08-02
0106,S,Starter,2020-03-10
0106,S,Starter,2024-02-03
0106,S,Starter,1998-11-03
0106,C,Consolation,1997-02-15
0106,C,Consolation,2008-03-21
0106,C,Consolation,2015-05-22
0106,C,Consolation,2025-07-15
0106,C,Consolation,1991-08-17
0107,2,Second,1992-08-28
0107,3,Third,2025-04-19
0107,3,Third,1987-03-20
0107,S,Starter,1987-08-08
0107,S,Starter,2002-06-07
0107,S,Starter,2004-02-06
0107,S,Starter,2007-06-30
0107,S,Starter,2015-11-07
0107,S,Starter,2023-05-06
0107,C,Consolation,1997-03-29
0107,C,Consolation,2014-05-31
0107,C,Consolation,2018-10-20
0107,C,Consolation,1994-07-08
0108,1,First,2016-04-01
0108,3,Third,1997-12-02
0108,S,Starter,2006-01-10
0108,S,Starter,2006-08-22
0108,S,Starter,2007-10-30
0108,S,Starter,2014-09-06
0108,S,Starter,2017-02-14
0108,C,Consolation,2006-06-17
0108,C,Consolation,1988-11-04
0108,C,Consolation,1990-02-03
0108,C,Consolation,2020-12-22
0108,C,Consolation,2026-03-28
0109,2,Second,2003-02-01
0109,2,Second,2014-07-05
0109,S,Starter,2012-12-11
0109,S,Starter,2018-01-13
0109,S,Starter,2018-07-06
0109,S,Starter,2023-01-14
0109,C,Consolation,2001-09-14
0109,C,Consolation,2005-10-18
0109,C,Consolation,2006-10-06
0110,S,Starter,1996-08-24
0110,S,Starter,1986-07-12
0110,S,Starter,2002-01-15
0110,S,Starter,2004-07-17
0110,S,Starter,2014-02-11
0110,S,Starter,2017-12-26
0110,S,Starter,2024-07-09
0110,C,Consolation,2002-03-15
0110,C,Consolation,2006-02-03
0110,C,Consolation,2010-09-25
0110,C,Consolation,2014-08-09
0110,C,Consolation,2022-11-12
0110,C,Consolation,1991-10-11
0110,C,Consolation,1995-08-25
0111,3,Third,2014-07-25
0111,S,Starter,1999-06-26
0111,S,Starter,2004-12-21
0111,S,Starter,2005-10-11
0111,S,Starter,2011-11-22
0111,S,Starter,2015-09-12
0111,S,Starter,2017-12-19
0111,S,Starter,2018-10-02
0111,S,Starter,2019-12-20
0111,S,Starter,2022-07-15
0111,S,Starter,1991-04-26
0111,S,Starter,2024-11-29
0111,C,Consolation,2008-11-21
0111,C,Consolation,2010-07-03
0111,C,Consolation,1989-10-14
0111,C,Consolation,2015-10-23
0111,C,Consolation,1990-03-31
0111,C,Consolation,2018-02-17
0111,C,Consolation,2019-03-23
0111,C,Consolation,2022-02-22
0111,C,Consolation,1991-05-11
0112,2,Second,1993-09-11
0112,S,Starter,1988-07-08
0112,S,Starter,1988-11-18
0112,S,Starter,2009-03-07
0112,S,Starter,2009-05-22
0112,S,Starter,2022-04-02
0112,S,Starter,1991-11-30
0112,S,Starter,1995-11-17
0112,C,Consolation,1999-04-02
0112,C,Consolation,2024-02-09
0113,1,First,2009-05-01
0113,S,Starter,1987-10-09
0113,S,Starter,2002-11-02
0113,S,Starter,1989-04-01
0113,C,Consolation,1987-12-18
0113,C,Consolation,2021-12-14
0114,1,First,1988-08-19
0114,1,First,2009-08-25
0114,S,Starter,1999-07-10
0114,S,Starter,2009-09-29
0114,S,Starter,2012-12-15
0114,S,Starter,2013-01-26
0114,S,Starter,2016-03-12
0114,S,Starter,2016-07-26
0114,S,Starter,1990-03-24
0114,S,Starter,2018-12-08
0114,S,Starter,2020-08-18
0114,S,Starter,2022-08-06
0114,S,Starter,1996-12-03
0114,C,Consolation,2006-07-08
0114,C,Consolation,2008-11-14
0114,C,Consolation,2015-08-22
0114,C,Consolation,2018-11-23
0114,C,Consolation,1993-07-10
0115,3,Third,2021-09-14
0115,S,Starter,2002-02-09
0115,S,Starter,2007-04-27
0115,S,Starter,2018-10-19
0115,S,Starter,2020-08-29
0115,S,Starter,2023-01-24
0115,S,Starter,2023-06-27
0115,S,Starter,1995-05-13
0115,S,Starter,1995-06-03
0115,C,Consolation,2005-08-05
0115,C,Consolation,2006-07-28
0115,C,Consolation,2008-05-03
0115,C,Consolation,2015-10-09
0115,C,Consolation,2018-04-06
0116,C,Consolation,2000-11-21
0116,C,Consolation,2001-10-09
0116,C,Consolation,2006-11-21
0116,C,Consolation,2007-11-03
0116,C,Consolation,2008-11-01
0116,C,Consolation,2017-05-26
0116,C,Consolation,1991-06-15
0116,C,Consolation,2025-08-29
0116,C,Consolation,1993-01-02
0117,1,First,2000-04-22
0117,1,First,2012-04-03
0117,1,First,2020-01-28
0117,3,Third,1987-05-23
0117,3,Third,2014-07-12
0117,S,Starter,2020-03-27
0117,S,Starter,1994-06-18
0117,C,Consolation,1999-10-08
0117,C,Consolation,2004-05-08
0117,C,Consolation,1989-06-02
0117,C,Consolation,2023-09-22
0117,C,Consolation,1992-08-08
0118,1,First,2001-07-07
0118,S,Starter,1999-03-12
0118,S,Starter,1999-10-16
0118,S,Starter,2000-06-24
0118,S,Starter,2017-01-24
0118,S,Starter,2018-05-29
0118,S,Starter,2022-12-30
0118,S,Starter,1994-09-16
0118,C,Consolation,1999-10-23
0118,C,Consolation,2008-04-01
0118,C,Consolation,1989-07-22
0118,C,Consolation,1986-11-28
0119,1,First,2024-11-05
0119,3,Third,2016-02-26
0119,S,Starter,2000-12-30
0119,S,Starter,2001-06-23
0119,S,Starter,2005-09-27
0119,S,Starter,2013-08-09
0119,S,Starter,1994-11-18
0119,C,Consolation,2006-01-24
0119,C,Consolation,2007-03-23
0120,1,First,1994-01-01
0120,S,Starter,2000-02-25
0120,S,Starter,2003-06-07
0120,S,Starter,2005-07-19
0120,S,Starter,2011-07-08
0120,S,Starter,2012-12-25
0120,S,Starter,2021-01-19
0120,S,Starter,1993-09-11
0120,C,Consolation,1996-02-17
0120,C,Consolation,1988-01-16
0120,C,Consolation,2021-10-01
0120,C,Consolation,1993-02-13
0121,1,First,2018-03-27
0121,1,First,1995-12-01
0121,S,Starter,1998-10-30
0121,S,Starter,1989-02-04
0121,S,Starter,2013-06-08
0121,S,Starter,2016-08-27
0121,S,Starter,2021-03-09
0121,S,Starter,2024-10-25
0121,C,Consolation,1996-06-14
0121,C,Consolation,1997-10-18
0121,C,Consolation,1999-08-14
0121,C,Consolation,2015-06-13
0121,C,Consolation,2018-07-28
0121,C,Consolation,2022-06-11
0121,C,Consolation,2024-11-01
0121,C,Consolation,1995-05-26
0122,S,Starter,2003-05-13
0122,C,Consolation,1997-02-15
0122,C,Consolation,2005-03-29
0122,C,Consolation,2014-11-11
0122,C,Consolation,2016-01-15
0122,C,Consolation,2016-03-19
0122,C,Consolation,2021-12-03
0123,3,Third,2003-01-25
0123,S,Starter,1996-04-26
0123,S,Starter,1999-12-31
0123,S,Starter,2002-06-22
0123,S,Starter,2004-01-24
0123,S,Starter,2006-01-14
0123,S,Starter,2007-02-24
0123,S,Starter,2018-11-16
0123,S,Starter,2024-10-05
0123,C,Consolation,1998-02-13
0123,C,Consolation,2006-05-23
0123,C,Consolation,2006-06-20
0123,C,Consolation,2022-04-01
0123,C,Consolation,1993-04-10
0124,1,First,2013-11-08
0124,2,Second,2006-02-11
0124,S,Starter,2007-06-22
0124,S,Starter,1990-11-17
0124,S,Starter,2023-12-22
0124,S,Starter,1992-06-20
0124,C,Consolation,1991-09-14
0124,C,Consolation,1987-01-10
0125,2,Second,1987-02-27
0125,S,Starter,1999-11-13
0125,S,Starter,1988-02-06
0125,S,Starter,1988-03-12
0125,S,Starter,2006-05-26
0125,S,Starter,2013-05-04
0125,S,Starter,2015-01-16
0125,C,Consolation,1998-08-01
0125,C,Consolation,2002-11-01
0125,C,Consolation,2011-11-18
0125,C,Consolation,2011-12-20
0125,C,Consolation,2012-06-26
0126,2,Second,2010-03-16
0126,3,Third,2014-11-11
0126,S,Starter,2004-10-09
0126,S,Starter,2022-10-25
0126,S,Starter,2026-06-02
0126,S,Starter,1994-11-11
0126,C,Consolation,1989-08-04
0126,C,Consolation,2012-06-08
0126,C,Consolation,2016-08-20
0126,C,Consolation,2019-08-30
0126,C,Consolation,1995-10-28
0127,2,Second,2019-04-19
0127,2,Second,1992-07-03
0127,3,Third,2015-06-13
0127,S,Starter,2006-01-28
0127,S,Starter,2008-09-12
0127,S,Starter,2021-04-17
0127,S,Starter,1995-04-21
0127,C,Consolation,2003-02-08
0127,C,Consolation,2015-04-11
0127,C,Consolation,2024-07-20
0128,S,Starter,2001-06-22
0128,S,Starter,2001-08-18
0128,S,Starter,1989-04-07
0128,S,Starter,2017-02-11
0128,S,Starter,1994-02-04
0128,S,Starter,1995-03-24
0128,C,Consolation,1996-11-30
0128,C,Consolation,2007-12-08
0128,C,Consolation,2010-12-07
0128,C,Consolation,2013-01-05
0129,2,Second,1997-04-26
0129,2,Second,2012-03-09
0129,2,Second,2014-01-18
0129,2,Second,2021-03-30
0129,S,Starter,2005-02-19
0129,S,Starter,2005-07-19
0129,S,Starter,2006-02-24
0129,S,Starter,2006-10-27
0129,S,Starter,2013-09-28
0129,S,Starter,2020-02-22
0129,S,Starter,2022-06-07
0129,S,Starter,1995-05-13
0129,C,Consolation,2004-08-06
0129,C,Consolation,2015-11-13
0129,C,Consolation,2020-02-29
0129,C,Consolation,2024-01-09
0129,C,Consolation,2025-07-12
0130,1,First,1996-03-16
0130,1,First,2004-08-17
0130,S,Starter,2004-09-17
0130,S,Starter,2006-09-19
0130,S,Starter,2010-07-06
0130,S,Starter,1990-06-30
0130,S,Starter,1990-09-15
0130,S,Starter,2019-11-29
0130,S,Starter,1990-10-20
0130,S,Starter,2021-10-16
0130,S,Starter,1993-04-17
0130,S,Starter,1994-10-14
0130,C,Consolation,1999-12-31
0130,C,Consolation,2008-04-04
0130,C,Consolation,2011-08-05
0130,C,Consolation,2017-05-20
0130,C,Consolation,2021-11-02
0131,2,Second,2017-01-20
0131,S,Starter,1998-09-05
0131,S,Starter,2000-02-25
0131,S,Starter,2026-06-27
0131,C,Consolation,1997-05-02
0131,C,Consolation,2006-09-26
0131,C,Consolation,2010-06-01
0131,C,Consolation,2015-01-17
0131,C,Consolation,2022-03-15
0131,C,Consolation,2024-03-26
0131,C,Consolation,1995-01-03
